venueId,fullName,shortName,capacity,city,country
5871,Levadia Municipal Stadium,Levadia Municipal Stadium,0,Levadia,Greece
5873,Toumba Stadium,Toumba Stadium,0,Thessaloniki,Greece
5883,NV Arena,NV Arena,0,St. Pölten,Austria
5884,Stadion Grödig,Stadion Grödig,0,Grödig,Austria
5889,Theodoros Kolokotronis Stadium,Theodoros Kolokotronis Stadium,0,Tripoli,Greece
5890,Stadion Poljud,Stadion Poljud,0,Split,Croatia
5894,Stadionul Ilie Oana,Stadionul Ilie Oana,0,Ploiesti,Romania
5895,Asim Ferhatovic Hase Stadium,Asim Ferhatovic Hase Stadium,0,Sarajevo,Bosnia and Herzegovina
5896,Borås Arena,Borås Arena,0,Boras,Sweden
5897,Fir Park,Fir Park,0,Motherwell,Scotland
5898,Elindus Arena,Elindus Arena,0,Waregem,Belgium
5900,Stadion na Sihoti,Stadion na Sihoti,0,Trencin,Slovakia
5904,Estadio Pensativo,Estadio Pensativo,0,Antigua Guatemala,Guatemala
5909,Alfredo Beranger,Alfredo Beranger,0,"Temperley, Pcia. de Buenos Aires",Argentina
5910,República de Mataderos,República de Mataderos,0,Buenos Aires,Argentina
5912,Estadio Carlos Vega Villalba,Estadio Carlos Vega Villalba,0,Zacatecas,Mexico
5914,Stadio Vitex Ammochostos Epistrofi,Stadio Vitex Ammochostos Epistro,0,Larnaca,Cyprus
5915,Estádio do Bessa XXI,Estádio do Bessa XXI,0,Porto,Portugal
5916,Estádio Municipal 25 de Abril,Estádio Municipal 25 de Abril,0,Penafiel,Portugal
5922,Red Bull Arena Salzburg,Red Bull Arena Salzburg,0,Salzburg,Austria
5924,The Meadow,The Meadow,0,Chesham,England
5934,Giuseppe Sinigaglia,Giuseppe Sinigaglia,0,Como,Italy
5936,Pier Luigi Penzo,Pier Luigi Penzo,0,Venezia,Italy
5937,Druso,Druso,0,Bolzano,Italy
5939,Nicola Ceravolo,Nicola Ceravolo,0,Catanzaro,Italy
5943,Nagyerdei Stadium,Nagyerdei Stadium,0,Debrecen,Hungary
5945,Estadio Ricardo Saprissa,Estadio Ricardo Saprissa,0,Estadio Nacional de Costa Rica,Costa Rica
5946,Estadio Francisco Martínez Durón,Estadio Francisco Martínez Durón,0,Tocoa,none
5947,Alejandro Morera Soto,Alejandro Morera Soto,0,Alajuela,Costa Rica
5954,Estadio Francisco Morazán,Estadio Francisco Morazán,0,San Pedro Sula,Honduras
5960,Levi's Stadium,Levi's Stadium,0,"Santa Clara, California",USA
5962,Estadio Ontime Butarque,Estadio Ontime Butarque,0,"Leganés, Madrid",Spain
5963,Nou Municipal de Palamós,Nou Municipal de Palamós,0,Girona,Spain
5966,GMHBA Stadium,GMHBA Stadium,0,Geelong,Australia
5972,Estádio Municipal Zinho de Oliveira,Estádio Municipal Zinho de Olive,0,Marabá,Brazil
5977,Stadion Legii Warszawa im. Jozefa Pilsudskiego,Stadion Legii Warszawa im. Jozef,0,Warsaw,Poland
5981,Estadio José Antonio Páez,Estadio José Antonio Páez,0,Acarigua,Venezuela
5983,Stadio Enrico Sannazzari,Stadio Enrico Sannazzari,0,Chiavari,Italy
5987,Parque Palermo,Parque Palermo,0,Montevideo,Uruguay
5988,Campus de Maldonado (Domingo Burgueño Miguel),Campus de Maldonado (Domingo Bur,0,Maldonado,Uruguay
5990,Stadion Miejski (Piast),Stadion Miejski (Piast),0,Gliwice,Poland
5997,Estadio Municipal Luis Ramos,Estadio Municipal Luis Ramos,0,Guijuelo,Spain
5998,Carlos Tartiere,Carlos Tartiere,0,Oviedo,Spain
5999,A Malata,A Malata,0,Ferrol,Spain
6003,Municipal Antonio Lorenzo Cuevas,Municipal Antonio Lorenzo Cuevas,0,Marbella,Spain
6008,Lasesarre,Lasesarre,0,Barakaldo,Spain
6009,Francisco Artés Carrasco,Francisco Artés Carrasco,0,Lorca,Spain
6015,The Nigel Eady County Ground,The Nigel Eady County Ground,0,Swindon,England
6017,London Road Stadium,London Road Stadium,0,Peterborough,England
6020,Vitality Stadium,Vitality Stadium,0,Bournemouth,England
6021,Tüpras Stadyumu,Tüpras Stadyumu,0,Istanbul,Türkiye
6022,Municipal de La Línea de la Concepción,Municipal de La Línea de la Conc,0,La Línea de la Concepción,Spain
6025,Lukoil Arena,Lukoil Arena,0,Moscow,Russia
6026,Estadio Olímpico (Montevideo),Estadio Olímpico (Montevideo),0,Montevideo,none
6034,Estadio Municipal de Hospitalet,Estadio Municipal de Hospitalet,0,"L´Hospitalet de Llobregat, Barcelona",Spain
6035,Nou Municipal de Cornellà de Llobregat,Nou Municipal de Cornellà de Llo,0,Cornellà de Llobregat,Spain
6037,Estadio Federico Ibarra,Estadio Federico Ibarra,0,none,none
6039,Estadio Francisco Sánchez Rumoroso,Estadio Francisco Sánchez Rumoro,0,Coquimbo,Chile
6041,Ciudad de San Miguel,Ciudad de San Miguel,0,San Miguel,Argentina
6043,National Stadium,National Stadium,0,Singapore,Singapore
6052,Estadio Municipal Alberto Larraguibel,Estadio Municipal Alberto Larrag,0,Angol,none
6053,Allianz Parque,Allianz Parque,0,Sao Paulo,Brazil
6058,Estádio dos Eucaliptos,Estádio dos Eucaliptos,0,Porto Alegre,Brazil
6060,Estádio Olímpico Colosso da Lagoa,Estádio Olímpico Colosso da Lago,0,Rio Grande do Sul,Brazil
6063,Estadio Cooprogreso Gonzalo Pozo Ripalda,Estadio Cooprogreso Gonzalo Pozo,0,Quito,Ecuador
6072,PayPal Park,PayPal Park,0,"San Jose, California",USA
6075,Alfredo Terrera,Alfredo Terrera,0,Santiago del Estero,Argentina
6076,Víctor Antonio Legrotaglie,Víctor Antonio Legrotaglie,0,Mendoza,Argentina
6077,Estadio Villa Dálmine,Estadio Villa Dálmine,0,Buenos Aires,Argentina
6079,Chacarita Juniors,Chacarita Juniors,0,Buenos Aires,Argentina
6081,Raúl Conti,Raúl Conti,0,"Puerto Madryn, Chubut",Argentina
6082,Weston Homes Stadium,Weston Homes Stadium,0,Peterborough,England
6084,Estadio Gunther Vogel,Estadio Gunther Vogel,0,San Lorenzo,Paraguay
6085,Estadio Municipal Rolando Cortés Dubo,Estadio Municipal Rolando Cortés,0,Mejillones,Chile
6089,Estadio Campeones del '36,Estadio Campeones del '36,0,Sullana,Peru
6090,Estadio Iván Elias Moreno,Estadio Iván Elias Moreno,0,Lima,Peru
6091,Estádio Major José Levy Sobrinho,Estádio Major José Levy Sobrinho,0,Limeira,Brazil
6094,Daniel Villa Zapata,Daniel Villa Zapata,0,Barrancabermeja,Colombia
6097,de Los Inmigrantes,de Los Inmigrantes,0,Buenos Aires,Argentina
6098,Enrique Sexto,Enrique Sexto,0,Buenos Aires,Argentina
6099,Estadio Ciudad de Laferrere,Estadio Ciudad de Laferrere,0,Buenos Aires,Argentina
6100,Malvinas Argentinas (Los Polvorines),Malvinas Argentinas (Los Polvori,0,Malvinas Argentinas,Argentina
6101,Jorge Alfredo Arín,Jorge Alfredo Arín,0,Cañuelas,Argentina
6102,Municipal de Luján,Municipal de Luján,0,Luján de Cuyo,Argentina
6103,Juan Carlos Brieva,Juan Carlos Brieva,0,Buenos Aires,Argentina
6104,Gigante de Villa Fox,Gigante de Villa Fox,0,Buenos Aires,Argentina
6105,Norman Lee,Norman Lee,0,Berazategui,Argentina
6106,Francisco Boga,Francisco Boga,0,Buenos Aires,Argentina
6107,Beto Larrosa,Beto Larrosa,0,Buenos Aires,Argentina
6108,Estadio Pablo Comelli,Estadio Pablo Comelli,0,Remedios de Escalada,Argentina
6109,Dr. Osvaldo Baletto,Dr. Osvaldo Baletto,0,Buenos Aires,Argentina
6110,Estadio de Excursionistas,Estadio de Excursionistas,0,Buenos Aires,Argentina
6111,12 de Octubre,12 de Octubre,0,Buenos Aires,Argentina
6112,Estadio Ferrocarril Midland,Estadio Ferrocarril Midland,0,Buenos Aires,Argentina
6113,Ramón Roque Martín,Ramón Roque Martín,0,Buenos Aires,Argentina
6114,Argentino de Quilmes,Argentino de Quilmes,0,"Quilmes, Buenos Aires",Argentina
6115,Gabino Sosa,Gabino Sosa,0,"Rosario, Santa Fe",Argentina
6116,Gildo Francisco Ghersinich,Gildo Francisco Ghersinich,0,Gerli,Argentina
6119,Ruben Carlos Vallejos,Ruben Carlos Vallejos,0,Campana,Argentina
6120,Juan Antonio Arias,Juan Antonio Arias,0,Buenos Aires,Argentina
6121,Rodolfo Capocasa,Rodolfo Capocasa,0,Claypole,Argentina
6122,Ricardo Puga,Ricardo Puga,0,Buenos Aires,Argentina
6123,Estadio de Ituzaingó,Estadio de Ituzaingó,0,Buenos Aires,Argentina
6124,José María Olaeta,José María Olaeta,0,Rosario,Argentina
6125,Estadio Leandro Niceforo Alem,Estadio Leandro Niceforo Alem,0,Buenos Aires,Argentina
6126,Guillermo Laza,Guillermo Laza,0,Buenos Aires,Argentina
6127,Saturnino Moure,Saturnino Moure,0,Buenos Aires,Argentina
6128,José María Moraños,José María Moraños,0,La Matanza,Argentina
6129,Nuevo España,Nuevo España,0,Buenos Aires,Argentina
6130,Tres de Febrero,Tres de Febrero,0,Buenos Aires,Argentina
6131,Estadio Municipal de Pilar Carlos Barraza,Estadio Municipal de Pilar Carlo,0,Pilar,Argentina
6133,Claudio Chiqui Tapia,Claudio Chiqui Tapia,0,Buenos Aires,Argentina
6134,Juan Pasquale,Juan Pasquale,0,Buenos Aires,Argentina
6135,20 de Octubre,20 de Octubre,0,Buenos Aires,Argentina
6136,Estadio Alfredo Ramos,Estadio Alfredo Ramos,0,Buenos Aires,Argentina
6137,Ciudad de Caseros,Ciudad de Caseros,0,Caseros,Argentina
6138,Estadio Armenia,Estadio Armenia,0,Buenos Aires,Argentina
6139,Estadio de Colegiales,Estadio de Colegiales,0,Vicente López,Argentina
6140,Carlos V,Carlos V,0,Buenos Aires,Argentina
6141,José Manuel Moreno,José Manuel Moreno,0,Merlo Partido,Argentina
6142,Mestsky Fotbalovy Stadion Miroslava Valenty,Mestsky Fotbalovy Stadion Mirosl,0,Uherske Hradiste,Czechia
6143,Hernando Azcárate,Hernando Azcárate,0,"Buga, Valle del Cauca",none
6148,Estádio Municipal Lindolfo Monteiro,Estádio Municipal Lindolfo Monte,0,"Teresina, Piauí",Brazil
6152,Estadio Estadual Lourival Baptista,Estadio Estadual Lourival Baptis,0,"Aracaju, Sergipe",Brazil
6153,Estádio Jonas Duarte,Estádio Jonas Duarte,0,Anápolis,Brazil
6156,Estádio José Gomes da Costa,Estádio José Gomes da Costa,0,Alagoas,Brazil
6165,Estádio José Olímpio da Rocha,Estádio José Olímpio da Rocha,0,Aguila Branca,Brazil
6172,Gelora Bung Tomo Stadium,Gelora Bung Tomo Stadium,0,Surabaya,Indonesia
6175,Jurong East Stadium,Jurong East Stadium,0,Singapore,Singapore
6181,Stadium Perak,Stadium Perak,0,Ipoh,Malaysia
6182,Sultan Mizan Zainal Abidin Stadium,Sultan Mizan Zainal Abidin Stadi,0,Kuala Terengganu,Malaysia
6183,Estádio Leônidas Sodré de Castro,Estádio Leônidas Sodré de Castro,0,Belém,Brazil
6190,Dame Flora Duffy National Sports Centre,Dame Flora Duffy National Sports,0,Dame Flora Duffy National Sports Centre,Bermuda
6191,Stadion Ergilio Hato,Stadion Ergilio Hato,0,Willemstad,Curaçao
6194,Estadio Nacional de Fútbol,Estadio Nacional de Fútbol,0,Estadio Nacional de Fútbol,Nicaragua
6202,Douradão,Douradão,0,Mato Grosso do Sul,none
6208,Bahrain National Stadium,Bahrain National Stadium,0,Riffa,Bahrain
6210,Sportpark Eschen-Mauren,Sportpark Eschen-Mauren,0,Eschen,Liechtenstein
6215,Nnamdi Azikiwe,Nnamdi Azikiwe,0,Enugu,Nigeria
6216,Lekan Salami Stadium,Lekan Salami Stadium,0,Ibadan,Nigeria
6217,Dan Anyiam Stadium,Dan Anyiam Stadium,0,Owerri,Nigeria
6218,Akure Township Stadium,Akure Township Stadium,0,Akure,Nigeria
6219,Kwara Sports Complex,Kwara Sports Complex,0,Ilorin,Nigeria
6220,Lafia Township Stadium,Lafia Township Stadium,0,Lafia,Nigeria
6221,Abubakar Tafawa Balewa Stadium,Abubakar Tafawa Balewa Stadium,0,Bauchi,Nigeria
6223,Umuahia Township Stadium,Umuahia Township Stadium,0,Umuahia,Nigeria
6224,Warri Township Stadium,Warri Township Stadium,0,Warri,Nigeria
6227,Yakubu Gowon Stadium,Yakubu Gowon Stadium,0,Port Harcourt,Nigeria
6231,Sapele Township Stadium,Sapele Township Stadium,0,Yenagoa,none
6232,Enyimba International Stadium,Enyimba International Stadium,0,Aba,Nigeria
6234,Sani Abacha,Sani Abacha,0,Kano,Nigeria
6236,Estadio Zorros del Desierto,Estadio Zorros del Desierto,0,Calama,Chile
6242,Apollo Projects Stadium,Apollo Projects Stadium,0,Christchurch,New Zealand
6245,Matmut Atlantique,Matmut Atlantique,0,Bordeaux,France
6246,Joie Stadium,Joie Stadium,0,Manchester,England
6254,Abdullah bin Khalifa Stadium,Abdullah bin Khalifa Stadium,0,Ar-Rayyan,Qatar
6255,Hamilton Stadium,Hamilton Stadium,0,Hamilton,Canada
6257,Shanghai Stadium,Shanghai Stadium,0,Shanghai,China PR
6258,Mornflake Stadium,Mornflake Stadium,0,Crewe,England
6259,Stockhorn Arena,Stockhorn Arena,0,Thun,Switzerland
6260,Planet Group Arena,Planet Group Arena,0,Ghent,Belgium
6262,NRG Stadium,NRG Stadium,0,"Houston, Texas",USA
6264,Merkur Arena,Merkur Arena,0,Graz,Austria
6265,Stadion Miejski im. Henryka Reymana,Stadion Miejski im. Henryka Reym,0,Krakow,Poland
6266,Elbasan Arena,Elbasan Arena,0,Elbasan,Albania
6270,City Stadium,City Stadium,0,"Richmond, Virginia",USA
6271,Highmark Stadium,Highmark Stadium,0,"Pittsburgh, Pennsylvania",USA
6272,Starfire Sports Stadium,Starfire Sports Stadium,0,"Tukwila, Washington",USA
6275,Stadion Andjelko Herjavec,Stadion Andjelko Herjavec,0,Varazdin,Croatia
6276,Mong Kok Stadium,Mong Kok Stadium,0,"Mongkok, Kowloon",Hong Kong
6277,Estadio Olímpico Félix Sánchez,Estadio Olímpico Félix Sánchez,0,Santo Domingo,Dominican Republic
6278,Hänsch-Arena,Hänsch-Arena,0,Meppen,Germany
6279,Stadion am Lotter Kreuz,Stadion am Lotter Kreuz,0,Lotte,Germany
6281,Uhlsport Park,Uhlsport Park,0,Unterhaching,Germany
6284,"Windsor Park, Roseau","Windsor Park, Roseau",0,Roseau,Dominica
6289,Pride Park Stadium,Pride Park Stadium,0,Derby,England
6290,AESSEAL New York Stadium,AESSEAL New York Stadium,0,Rotherham,England
6291,Bramall Lane,Bramall Lane,0,Sheffield,England
6292,Roots Hall,Roots Hall,0,Southend,England
6293,University of Bradford Stadium,University of Bradford Stadium,0,Bradford,England
6294,The Croud Meadow,The Croud Meadow,0,Shrewsbury,England
6295,The Eco-Power Stadium,The Eco-Power Stadium,0,Doncaster,England
6296,JobServe Community Stadium,JobServe Community Stadium,0,Colchester,England
6297,Kingsmeadow,Kingsmeadow,0,Kingston upon Thames,England
6298,Lamex Stadium,Lamex Stadium,0,Stevenage,England
6299,Chigwell Construction Stadium,Chigwell Construction Stadium,0,Dagenham,England
6300,St James Park,St James Park,0,Exeter,England
6301,The Prestige Group Stadium,The Prestige Group Stadium,0,Hartlepool,England
6302,The Hive Stadium,The Hive Stadium,0,Barnet,England
6304,Stade Charléty,Stade Charléty,0,Paris,France
6306,The BBSP Stadium,The BBSP Stadium,0,Kilmarnock,Scotland
6307,Indodrill Stadium,Indodrill Stadium,0,Alloa,Scotland
6308,Home of the Set Fare Arena,Home of the Set Fare Arena,0,Livingston,Scotland
6309,The Marbill Coaches Stadium,The Marbill Coaches Stadium,0,Dumbarton,Scotland
6310,Galabank,Galabank,0,Annan,Scotland
6316,Gradski Niksica,Gradski Niksica,0,Niksic,Montenegro
6317,Stadion Miejski Bialystok,Stadion Miejski Bialystok,0,Bialystok,Poland
6318,Groupama Arena,Groupama Arena,0,Budapest,Hungary
6319,Teddi Malcha Stadium,Teddi Malcha Stadium,0,Jerusalem,Israel
6320,Marienlyst Stadion,Marienlyst Stadion,0,Drammen,Norway
6322,Bijeli Brijeg Stadium,Bijeli Brijeg Stadium,0,Mostar,Bosnia and Herzegovina
6323,Stade Jos Nosbaum,Stade Jos Nosbaum,0,Dudelange,Luxembourg
6325,Kazhimukan Munaitpasov Stadium,Kazhimukan Munaitpasov Stadium,0,Shymkent,Kazakhstan
6331,OmaSP Stadion,OmaSP Stadion,0,Seinajoki,Finland
6332,Hidegkuti Nándor Stadium,Hidegkuti Nándor Stadium,0,Budapest,Hungary
6336,BetMcLean Oval,BetMcLean Oval,0,Belfast,Northern Ireland
6340,"Stadionul Municipal, Botosani","Stadionul Municipal, Botosani",0,Botosani,Romania
6342,Estadio Municipal de Chinquihue,Estadio Municipal de Chinquihue,0,Puerto Montt,Chile
6344,Anzhi Arena,Anzhi Arena,0,Kaspiysk,Russia
6345,Estadio La Cocha,Estadio La Cocha,0,Latacunga,Ecuador
6351,Estadio BBVA,Estadio BBVA,0,Guadalupe,Mexico
6356,Estádio João Cardoso,Estádio João Cardoso,0,Tondela,Portugal
6360,FFA Academy Stadium,FFA Academy Stadium,0,Yerevan,Armenia
6367,Estadio Jorge Calero Suárez,Estadio Jorge Calero Suárez,0,Metapán,El Salvador
6370,Estadio Las Delicias,Estadio Las Delicias,0,Santa Tecla,El Salvador
6371,Estadio El Trébol,Estadio El Trébol,0,Estadio Cementos Progreso,Guatemala
6387,EV Charger Points Stadium,EV Charger Points Stadium,0,Cheltenham,England
6394,Cashpoint-Arena,Cashpoint-Arena,0,Altach,Austria
6411,Estadio Municipal Luis Navarro Avilés,Estadio Municipal Luis Navarro A,0,San Bernardo,Chile
6412,Stade Marcel-Verchere,Stade Marcel-Verchere,0,Bourg-en-Bresse,France
6416,Alberto Suppici,Alberto Suppici,0,Colonia del Sacramento,Uruguay
6420,Finley Stadium,Finley Stadium,0,"Chattanooga, Tennessee",USA
6423,Camp Nou Municipal,Camp Nou Municipal,0,Reus,Spain
6428,San Lorenzo,San Lorenzo,0,Laredo,Spain
6431,Ciudad de Tudela,Ciudad de Tudela,0,Tudela,Spain
6438,Municipal Rubén Marcos Peralta,Municipal Rubén Marcos Peralta,0,Osorno,Chile
6439,Kléber Andrade,Kléber Andrade,0,Espírito Santo,Brazil
6442,San Gregorio de Torrent,San Gregorio de Torrent,0,Manises,Spain
6443,"Jawaharlal Nehru Stadium, Kochi","Jawaharlal Nehru Stadium, Kochi",0,Kochi,India
6445,"Jawaharlal Nehru Stadium, Delhi","Jawaharlal Nehru Stadium, Delhi",0,Delhi,India
6446,Indira Gandhi Athletic Stadium,Indira Gandhi Athletic Stadium,0,Guwahati,India
6448,Pandit Jawaharlal Nehru Stadium,Pandit Jawaharlal Nehru Stadium,0,"Fatorda, Goa",India
6449,"Jawaharlal Nehru Stadium, Chennai","Jawaharlal Nehru Stadium, Chenna",0,Chennai,India
6450,Palms Sports Arena,Palms Sports Arena,0,Baku,Azerbaijan
6451,Toyota Field,Toyota Field,0,"San Antonio, Texas",USA
6453,The Vanloq Community Stadium,The Vanloq Community Stadium,0,Edinburgh,Scotland
6454,Spain Park,Spain Park,0,Aberdeen,Scotland
6455,Seafield Park,Seafield Park,0,Grantown-on-Spey,none
6458,Netherdale,Netherdale,0,none,Scotland
6459,"Victoria Park, Buckie","Victoria Park, Buckie",0,Buckie,Scotland
6460,Station Park,Station Park,0,Forfar,Scotland
6461,"Meadow Park, Castle Douglas","Meadow Park, Castle Douglas",0,Castle Douglas,Scotland
6464,Beechwood Park,Beechwood Park,0,Auchinleck,Scotland
6467,Christie Park,Christie Park,0,Huntly,Scotland
6468,The Ross Commercial Finance K Park Stadium,The Ross Commercial Finance K Pa,0,East Kilbride,Scotland
6480,Istanbul Basaksehir Fatih Terim,Istanbul Basaksehir Fatih Terim,0,Istanbul,Türkiye
6482,St. James Park,St. James Park,0,Brackley,England
6483,Rare Breed Meat Co. Stadium,Rare Breed Meat Co. Stadium,0,Braintree,England
6487,Peninsula Stadium,Peninsula Stadium,0,Salford,England
6488,Mangata Pay UK Stadium,Mangata Pay UK Stadium,0,Borehamwood,England
6489,Bilino Polje Stadium,Bilino Polje Stadium,0,Zenica,Bosnia and Herzegovina
6498,Sammy Ofer Stadium,Sammy Ofer Stadium,0,Haifa,Israel
6499,Groupama Stadium,Groupama Stadium,0,Lyon,France
6501,Estádio Distrital do Jardim Inamar,Estádio Distrital do Jardim Inam,0,Diadema,Brazil
6502,Estádio Dr. Jorge Ismael de Biasi,Estádio Dr. Jorge Ismael de Bias,0,Novo Horizonte,Brazil
6505,Estádio Luso Brasileiro,Estádio Luso Brasileiro,0,Ilha do Governador,Brazil
6512,Estadio River Plate (Asunción),Estadio River Plate (Asunción),0,Asunción,Paraguay
6514,Estadio Monumental de Maturín,Estadio Monumental de Maturín,0,Maturin,Venezuela
6522,Corendon Airlines Park,Corendon Airlines Park,0,Antalya,Türkiye
6528,Juan Maldonado Gamarra,Juan Maldonado Gamarra,0,"Cutervo, Cajamarca",Peru
6530,Francisco Rivera Escobar,Francisco Rivera Escobar,0,"Palmira, Valle Cauca",Colombia
6538,Allianz Field,Allianz Field,0,"Saint Paul, Minnesota",USA
6541,WakeMed Soccer Park,WakeMed Soccer Park,0,"Cary, North Carolina",USA
6542,Al Lang Stadium,Al Lang Stadium,0,"St. Petersburg, Florida",USA
6544,Stadium Darul Aman,Stadium Darul Aman,0,Alor Setar,Malaysia
6547,Estadio Municipal de Bernal,Estadio Municipal de Bernal,0,Humay,Peru
6555,Mobolaji Johnson Arena,Mobolaji Johnson Arena,0,Lagos,Nigeria
6556,Minna Township Stadium,Minna Township Stadium,0,Minna,Nigeria
6558,Aluízio Ferreira,Aluízio Ferreira,0,Porto Velho,Brazil
6559,Germano Krüger,Germano Krüger,0,Ponta Grossa,Brazil
6560,Annibal Batista de Toledo,Annibal Batista de Toledo,0,Aparecida de Goiânia,Brazil
6569,Cluj Arena,Cluj Arena,0,Cluj,Romania
6571,Workers' Stadium,Workers' Stadium,0,Beijing,China PR
6574,Huanglong Sports Centre,Huanglong Sports Centre,0,Hangzhou,China PR
6575,Zhengzhou Hanghai Stadium,Zhengzhou Hanghai Stadium,0,Zhengzhou,China PR
6579,TEDA Football Stadium,TEDA Football Stadium,0,Tianjin,China PR
6582,Jinan Olympic Sports Center,Jinan Olympic Sports Center,0,Jinan,China PR
6585,Children's Mercy Victory Field,Children's Mercy Victory Field,0,"Kansas City, Missouri",USA
6590,TD Place Stadium,TD Place Stadium,0,"Ottawa, ON",Canada
6592,Michael A. Carroll Stadium,Michael A. Carroll Stadium,0,"Indianapolis, Indiana",USA
6593,Atlanta Silverbacks Park,Atlanta Silverbacks Park,0,"Atlanta, Georgia",USA
6595,Maimonides Park,Maimonides Park,0,"New York, New York",USA
6596,3Arena,3Arena,0,Stockholm,Sweden
6597,VGD,VGD,0,Londrina,Brazil
6598,Gloria Sports Arena,Gloria Sports Arena,0,Belek,Turkey
6599,U.S. Bank Stadium,U.S. Bank Stadium,0,"Minneapolis, Minnesota",USA
6601,Antônio Aquino Lopes,Antônio Aquino Lopes,0,Acre,Brazil
6608,Estadio Campeón del Siglo,Estadio Campeón del Siglo,0,Montevideo,Uruguay
6614,Hitachi Energy Arena,Hitachi Energy Arena,0,Västeras,Sweden
6629,Panasonic Stadium Suita,Panasonic Stadium Suita,0,Osaka,Japan
6632,Heart Health Park,Heart Health Park,0,"Sacramento, California",USA
6635,Belson Stadium,Belson Stadium,0,"New York, New York",USA
6643,Broward College-South Campus,Broward College-South Campus,0,"Pembroke Pines, Florida",USA
6645,Stade Ibn-Batouta,Stade Ibn-Batouta,0,Tanger,Morocco
6650,GIO Stadium,GIO Stadium,0,Canberra,Australia
6652,Go Media Stadium,Go Media Stadium,0,Auckland,New Zealand
6654,Het Kuipje,Het Kuipje,0,Westerlo,Belgium
6655,Guldensporenstadion,Guldensporenstadion,0,Kortrijk,Belgium
6660,London Stadium,London Stadium,0,London,England
6661,Global Energy Stadium,Global Energy Stadium,0,Dingwell,Scotland
6669,MS Technologie Arena,MS Technologie Arena,0,Villingen,Germany
